ENSG00000259680	0.5264040880064365
ENSG00000234148	0.5261782589940611
ENSG00000084623	0.5242694199880475
ENSG00000114455	0.5241829840917429
ENSG00000250708	0.5240144464542533
ENSG00000168090	0.5235347682492835
ENSG00000169474	0.5234779129011053
ENSG00000124227	0.5230124563318186
ENSG00000254237	0.5227023584256316
ENSG00000238012	0.5223444746559944
ENSG00000259862	0.5218021632295011
ENSG00000250141	0.5217566566588683
ENSG00000261615	0.52057878331967
ENSG00000178741	0.5196223911564384
ENSG00000149179	0.5184646588323831
ENSG00000187690	0.5182170746835644
ENSG00000184216	0.5178887067506874
ENSG00000182083	0.5169527407907837
ENSG00000228714	0.5164785223753312
ENSG00000198356	0.5164128118600071
ENSG00000111181	0.5160736043122047
ENSG00000170043	0.5157065703156187
ENSG00000205452	0.5155607339068002
